state,action,next_state,done,curr_time,seed
[[-0.58912799  0.        ]],2,[[-0.58763968  0.00148831]],False,1576517297.9938738,0
[[-0.58763968  0.00148831]],2,[[-0.58467401  0.00296567]],False,1576517298.0094879
[[-0.58467401  0.00296567]],2,[[-0.58025284  0.00442117]],False,1576517298.025124
[[-0.58025284  0.00442117]],2,[[-0.5744088   0.00584404]],False,1576517298.041513
[[-0.5744088   0.00584404]],2,[[-0.56718517  0.00722364]],False,1576517298.0563726
[[-0.56718517  0.00722364]],2,[[-0.55863556  0.0085496 ]],False,1576517298.0876086
[[-0.55863556  0.0085496 ]],2,[[-0.54882367  0.0098119 ]],False,1576517298.103232
[[-0.54882367  0.0098119 ]],2,[[-0.53782277  0.0110009 ]],False,1576517298.118858
[[-0.53782277  0.0110009 ]],2,[[-0.52571522  0.01210755]],False,1576517298.134483
[[-0.52571522  0.01210755]],2,[[-0.51259179  0.01312342]],False,1576517298.1504986
[[-0.51259179  0.01312342]],2,[[-0.49855091  0.01404089]],False,1576517298.1661227
[[-0.49855091  0.01404089]],2,[[-0.4836977  0.0148532]],False,1576517298.181376
[[-0.4836977  0.0148532]],2,[[-0.46814304  0.01555466]],False,1576517298.1992064
[[-0.46814304  0.01555466]],2,[[-0.45200239  0.01614066]],False,1576517298.214847
[[-0.45200239  0.01614066]],2,[[-0.43539458  0.0166078 ]],False,1576517298.230471
[[-0.43539458  0.0166078 ]],2,[[-0.41844062  0.01695397]],False,1576517298.2467408
[[-0.41844062  0.01695397]],2,[[-0.40126232  0.0171783 ]],False,1576517298.2617016
[[-0.40126232  0.0171783 ]],2,[[-0.38398109  0.01728123]],False,1576517298.277346
[[-0.38398109  0.01728123]],2,[[-0.36671664  0.01726445]],False,1576517298.2936122
[[-0.36671664  0.01726445]],2,[[-0.34958584  0.01713079]],False,1576517298.3085952
[[-0.34958584  0.01713079]],2,[[-0.33270167  0.01688417]],False,1576517298.324199
[[-0.33270167  0.01688417]],0,[[-0.31817224  0.01452943]],False,1576517298.3554504
[[-0.31817224  0.01452943]],0,[[-0.30608781  0.01208443]],False,1576517298.371092
[[-0.30608781  0.01208443]],0,[[-0.29652139  0.00956642]],False,1576517298.386698
[[-0.29652139  0.00956642]],0,[[-0.28952934  0.00699205]],False,1576517298.4023223
[[-0.28952934  0.00699205]],0,[[-0.28515206  0.00437728]],False,1576517298.4179506
[[-0.28515206  0.00437728]],0,[[-0.28341446  0.0017376 ]],False,1576517298.4335752
[[-0.28341446  0.0017376 ]],0,[[-0.28432636 -0.0009119 ]],False,1576517298.4492047
[[-0.28432636 -0.0009119 ]],0,[[-0.28788262 -0.00355626]],False,1576517298.4648218
[[-0.28788262 -0.00355626]],0,[[-0.29406305 -0.00618043]],False,1576517298.4811115
[[-0.29406305 -0.00618043]],0,[[-0.30283214 -0.00876909]],False,1576517298.496091
[[-0.30283214 -0.00876909]],0,[[-0.31413855 -0.01130642]],False,1576517298.5117157
[[-0.31413855 -0.01130642]],0,[[-0.32791456 -0.013776  ]],False,1576517298.52734
[[-0.32791456 -0.013776  ]],0,[[-0.34407533 -0.01616078]],False,1576517298.5429642
[[-0.34407533 -0.01616078]],0,[[-0.36251839 -0.01844305]],False,1576517298.559231
[[-0.36251839 -0.01844305]],0,[[-0.38312307 -0.02060468]],False,1576517298.5741963
[[-0.38312307 -0.02060468]],0,[[-0.4057504  -0.02262734]],False,1576517298.605443
[[-0.4057504  -0.02262734]],0,[[-0.43024331 -0.0244929 ]],False,1576517298.6210701
[[-0.43024331 -0.0244929 ]],0,[[-0.45642726 -0.02618395]],False,1576517298.6366928
[[-0.45642726 -0.02618395]],0,[[-0.48411159 -0.02768434]],False,1576517298.6523175
[[-0.48411159 -0.02768434]],0,[[-0.51309139 -0.0289798 ]],False,1576517298.6679418
