state,action,next_state,done,curr_time,seed
[[-0.43852191  0.        ]],0,[[-0.44015308 -0.00163117]],False,1576798607.3724916,2
[[-0.44015308 -0.00163117]],0,[[-0.44340358 -0.0032505 ]],False,1576798607.3899481
[[-0.44340358 -0.0032505 ]],0,[[-0.44824976 -0.00484618]],False,1576798607.4060142
[[-0.44824976 -0.00484618]],0,[[-0.45465625 -0.00640649]],False,1576798607.4241517
[[-0.45465625 -0.00640649]],0,[[-0.46257614 -0.00791988]],False,1576798607.45556
[[-0.46257614 -0.00791988]],0,[[-0.47195114 -0.009375  ]],False,1576798607.4724736
[[-0.47195114 -0.009375  ]],0,[[-0.48271195 -0.01076081]],False,1576798607.5034692
[[-0.48271195 -0.01076081]],0,[[-0.49477864 -0.01206669]],False,1576798607.5337217
[[-0.49477864 -0.01206669]],0,[[-0.50806122 -0.01328258]],False,1576798607.5507815
[[-0.50806122 -0.01328258]],0,[[-0.52246028 -0.01439906]],False,1576798607.5665464
[[-0.52246028 -0.01439906]],0,[[-0.53786788 -0.0154076 ]],False,1576798607.5828965
[[-0.53786788 -0.0154076 ]],0,[[-0.5541685  -0.01630062]],False,1576798607.6022909
[[-0.5541685  -0.01630062]],0,[[-0.57124017 -0.01707167]],False,1576798607.6142325
[[-0.57124017 -0.01707167]],0,[[-0.58895574 -0.01771557]],False,1576798607.6321163
[[-0.58895574 -0.01771557]],0,[[-0.60718427 -0.01822853]],False,1576798607.6460397
[[-0.60718427 -0.01822853]],0,[[-0.62579245 -0.01860819]],False,1576798607.6664772
[[-0.62579245 -0.01860819]],0,[[-0.64464614 -0.01885368]],False,1576798607.678674
[[-0.64464614 -0.01885368]],0,[[-0.66361179 -0.01896565]],False,1576798607.6946325
[[-0.66361179 -0.01896565]],0,[[-0.68255795 -0.01894616]],False,1576798607.7105913
[[-0.68255795 -0.01894616]],0,[[-0.70135659 -0.01879864]],False,1576798607.726584
[[-0.70135659 -0.01879864]],0,[[-0.71988435 -0.01852776]],False,1576798607.7425072
[[-0.71988435 -0.01852776]],0,[[-0.73802358 -0.01813923]],False,1576798607.7596238
[[-0.73802358 -0.01813923]],0,[[-0.75566326 -0.01763968]],False,1576798607.7746167
[[-0.75566326 -0.01763968]],0,[[-0.77269969 -0.01703643]],False,1576798607.7915406
[[-0.77269969 -0.01703643]],0,[[-0.78903696 -0.01633727]],False,1576798607.8069026
[[-0.78903696 -0.01633727]],0,[[-0.80458727 -0.01555031]],False,1576798607.8228922
[[-0.80458727 -0.01555031]],0,[[-0.81927103 -0.01468376]],False,1576798607.8398707
[[-0.81927103 -0.01468376]],0,[[-0.83301682 -0.01374579]],False,1576798607.855275
[[-0.83301682 -0.01374579]],0,[[-0.84576117 -0.01274435]],False,1576798607.8748941
[[-0.84576117 -0.01274435]],0,[[-0.85744829 -0.01168711]],False,1576798607.8868127
[[-0.85744829 -0.01168711]],0,[[-0.86802963 -0.01058135]],False,1576798607.9047668
[[-0.86802963 -0.01058135]],0,[[-0.87746351 -0.00943387]],False,1576798607.9197278
[[-0.87746351 -0.00943387]],0,[[-0.88571454 -0.00825104]],False,1576798607.9379802
[[-0.88571454 -0.00825104]],0,[[-0.89275325 -0.00703871]],False,1576798607.951941
[[-0.89275325 -0.00703871]],0,[[-0.89855554 -0.00580229]],False,1576798607.9678981
[[-0.89855554 -0.00580229]],0,[[-0.9031023  -0.00454676]],False,1576798607.9828947
[[-0.9031023  -0.00454676]],0,[[-0.90637904 -0.00327673]],False,1576798607.9993494
