state,action,next_state,done,curr_time,seed
[[-0.46864581  0.        ]],0,[[-0.47005609 -0.00141028]],False,1576793097.1746309,9
[[-0.47005609 -0.00141028]],0,[[-0.47286622 -0.00281013]],False,1576793097.1911266
[[-0.47286622 -0.00281013]],0,[[-0.47705537 -0.00418916]],False,1576793097.2060468
[[-0.47705537 -0.00418916]],0,[[-0.48259247 -0.0055371 ]],False,1576793097.22266
[[-0.48259247 -0.0055371 ]],0,[[-0.48943634 -0.00684387]],False,1576793097.238657
[[-0.48943634 -0.00684387]],0,[[-0.49753598 -0.00809964]],False,1576793097.2551877
[[-0.49753598 -0.00809964]],0,[[-0.50683089 -0.00929491]],False,1576793097.2711442
[[-0.50683089 -0.00929491]],0,[[-0.51725151 -0.01042062]],False,1576793097.2872665
[[-0.51725151 -0.01042062]],0,[[-0.52871973 -0.01146822]],False,1576793097.3031802
[[-0.52871973 -0.01146822]],0,[[-0.54114954 -0.01242981]],False,1576793097.320387
[[-0.54114954 -0.01242981]],0,[[-0.55444779 -0.01329824]],False,1576793097.335343
[[-0.55444779 -0.01329824]],0,[[-0.56851499 -0.01406721]],False,1576793097.3515317
[[-0.56851499 -0.01406721]],0,[[-0.58324635 -0.01473135]],False,1576793097.3683658
[[-0.58324635 -0.01473135]],0,[[-0.59853273 -0.01528638]],False,1576793097.3853173
[[-0.59853273 -0.01528638]],0,[[-0.61426182 -0.0157291 ]],False,1576793097.401274
[[-0.61426182 -0.0157291 ]],0,[[-0.6303193  -0.01605748]],False,1576793097.417779
[[-0.6303193  -0.01605748]],0,[[-0.64658998 -0.01627068]],False,1576793097.4327397
[[-0.64658998 -0.01627068]],0,[[-0.66295901 -0.01636903]],False,1576793097.4487083
[[-0.66295901 -0.01636903]],0,[[-0.67931302 -0.01635401]],False,1576793097.4659102
[[-0.67931302 -0.01635401]],0,[[-0.69554119 -0.01622817]],False,1576793097.4809077
[[-0.69554119 -0.01622817]],0,[[-0.71153623 -0.01599503]],False,1576793097.4988234
[[-0.71153623 -0.01599503]],0,[[-0.72719523 -0.015659  ]],False,1576793097.5137823
[[-0.72719523 -0.015659  ]],0,[[-0.74242045 -0.01522522]],False,1576793097.5297437
[[-0.74242045 -0.01522522]],0,[[-0.75711986 -0.01469942]],False,1576793097.5446994
[[-0.75711986 -0.01469942]],0,[[-0.77120766 -0.0140878 ]],False,1576793097.5616543
[[-0.77120766 -0.0140878 ]],0,[[-0.78460452 -0.01339686]],False,1576793097.576614
[[-0.78460452 -0.01339686]],2,[[-0.79523784 -0.01063331]],False,1576793097.5926142
